方形椅,圓形椅,品名,平台,材質,尺寸(寬×深×高cm),椅背高度(cm),椅背體積(cm),椅墊面積(cm),椅墊厚度(cm),椅腳高度(cm),椅腳體積(cm),重量(kg),商品連結,chair_id,無椅背,異常椅背,大椅腳體積,大椅墊
1,0,代木餐椅家用酒店商复古靠背餐桌椅北化椅凳子,淘寶,實木,45×50×90,45.0,4500.0,2250.0,5.0,45.0,5062.0,7.0,https://item.taobao.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%22897445022a79b876856cda97b1245043%22%7D&id=796358157607&ns=1&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&xxc=ad_ztc&mi_id=o22FMdVN7PZ0o3BaBFdmHl7MYgZP3HIjkHEN0c8fNxJbwauYJCE64heSChUrt8GjjADiPY4S3ZNAx5jDlhJIYkxRTbeSHtSXGsRPzE2UfnI&skuId=5598852050725&spm=a21n57.1.item.35,1284,0,1,0,0
1,0,木家用餐椅代桌椅北公靠背椅木吃凳牛角椅,淘寶,實木,45×45×85,40.0,4050.0,2025.0,3.0,45.0,5062.0,5.0,https://item.taobao.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%22d642a773b9d894d4c2d576451bef5a83%22%7D&id=808477825755&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=USp26IR2bs-m9RSka66-K0YU-5B6mQjvyUTtzmPu58g-hpnOyhfRIzcOkPdd3h3xQOXiHTdwSXv6MulkMzKsjklKspggKMP-GEs48vDmsdY&skuId=5680238286978&spm=a21n57.1.item.36,1285,0,0,0,0
0,1,木旋椅家用靠背公沙座椅桌宿舍生人体工椅,淘寶,實木,55×55×90,40.0,4950.0,2376.0,5.0,50.0,6250.0,10.0,https://item.taobao.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%22c6e150f7c55146239f9a597526d58241%22%7D&id=876868167023&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=hTl0_hQncndMfAi7NXFMIG8fFir_TjiT-s0fVPDfbxnzfs1l6Zc-n8CO0o3byt1zXChr25Gbeg0JgcpJYV11yb0Gpsy8z4fFuPBtp7Vatk8&skuId=5948386070295&spm=a21n57.1.item.37,1286,0,0,0,0
1,0,木培公椅老人家用麻椅子高加厚包久坐舒适椅,淘寶,實木,42×49×90,45.0,3780.0,2058.0,5.0,45.0,6174.0,8.0,https://item.taobao.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%220abfbc195754bacc3c2be7882c27d88a%22%7D&id=736818465003&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=2Qw_utcpXQgoGDzb-sEv5VNC0YLUxWFoqyotQLVsBL1h62y4_TLL9fKo9bL1tRrB5VAaveKnpGQfOeIRZnCB5_rZALweGPq2gsCx-25D1ko&skuId=5087050528534&spm=a21n57.1.item.39,1287,0,0,0,0
1,0,木餐椅家用中古昌迪加椅扶手靠背椅餐民宿侘寂藤椅子,淘寶,木,45×50×85,40.0,4500.0,2250.0,3.0,45.0,4050.0,8.0,https://item.taobao.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%22220b252b4305662987b42e9679282c49%22%7D&id=912666652819&ns=1&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&xxc=ad_ztc&mi_id=Pr-ZpSq-5iH8xipXPMb9x3Rlhxp5XDZs_MVVzhoQxoymqkj-LlMluf6fqL5m9F-7eM_uz8nAiSuO5-6iBTFwelM4Widc3vLnWj5uwelRGQo&skuId=5787793376818&spm=a21n57.1.item.40,1288,0,0,0,0
1,0,木餐代网餐椅家用奢极椅子奶油意式黑白餐桌椅,淘寶,實木,45×50×85,40.0,6750.0,2250.0,3.0,45.0,6075.0,6.9,https://item.taobao.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%22fa7b556cfc22444a5bb8a66af9c1f794%22%7D&id=796363656204&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=o22FMdVN7PZ0o3BaBFdmHpUnIcQdxB8gnduXLZwLKC2-iratW3qbzYgbToo_EAwzub7p12sRrqtRHIax-rEC0MSrWrV3zSIG70CP9Ph9LtM&skuId=5912194426126&spm=a21n57.1.item.41,1289,0,0,0,0
1,0,木餐椅2025新款椅子家用餐桌椅原木餐商用靠背椅休梳凳子,淘寶,實木,45×50×90,45.0,4050.0,2250.0,5.0,45.0,6750.0,7.0,https://detail.tmall.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%22382742b6a4f532b51fa7a8c4df4e2d8d%22%7D&id=914663195757&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=2zzACCveJwJTdwAMbqsNp3nAF8QjBR0SVn0VqaJyWClXuqNBKSFjrwqpNjTgLDZSZhN39xW-1EV1-FmUy4d9we4rDV66uLuvfJVt9rAVBRk&skuId=5782896697851&spm=a21n57.1.item.42,1290,0,0,0,0
1,0,木餐椅高感家用胡桃木意式餐桌椅子北靠背椅吃椅子中古,淘寶,胡桃木,50×45×85,40.0,9000.0,2250.0,5.0,45.0,5400.0,7.5,https://item.taobao.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%22edf718662f465dfdd3608b33def3d816%22%7D&id=808222286451&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=rnow6avZivqws9eMgarKSEA0P5ZtOhQUUdtzAfh9YGy-pSMW3Gbf4Ylw-kuYmgcAy16zYCPnGpyrNVNUshYuaF6GKxCW3w05VrCQYTnFYVo&skuId=5659969666468&spm=a21n57.1.item.43,1291,0,0,0,0
1,0,民集桌椅合木卡座沙椅子老榆木酒吧桌咖啡制作音餐吧,淘寶,老榆木,估計 120×60×80,35.0,4500.0,2581.0,5.0,45.0,5062.0,18.0,https://item.taobao.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%2218bdd2eee051b7c2228d7038dd7ffadb%22%7D&id=899238604140&ns=1&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&xxc=ad_ztc&mi_id=SP51PjdS0qiv3pMboKX4rDqGPYt8tKCDtVhCQou8eLhM57-0zhSF9JMepCzxt4SnEjQesOjLtC0dwzhddiXpDHBfD4_exgd-JWHgbZgeN1c&skuId=5754090013110&spm=a21n57.1.item.44,1292,0,1,1,1
0,1,家用椅奢复古可旋木椅房桌椅子舒服久坐室靠背,淘寶,實木,50×50×85,40.0,5000.0,1963.0,5.0,45.0,4500.0,10.0,https://detail.tmall.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%2216b9cb6d114e81e5307a3e1187efc830%22%7D&id=852021331651&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=qq42not3CPGuxPEQ8NSYR_6RWrwQFXLoahtCVwLxV_Cmx1VNMcVuV_94UFP5hdsir4UpM-HoWs4ItiSNhGT6ylYKitWAwGvYEXYc-VXmhP4&skuId=5818505359936&spm=a21n57.1.item.45,1293,0,0,0,0
0,0,北培班家用餐椅靠背公休椅塑料化木洽椅子,淘寶,塑料和木,評估 48×54×82,40.0,5184.0,2592.0,2.0,45.0,7776.0,5.0,https://item.taobao.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%223c3027d671cba907360cd58cdee7eac5%22%7D&id=611959248121&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=n77QmbcW2vYJkTEkfPgetHEQ8voVX3zsLsXN8BmuCaXDMEaG-AplMAFxw5V7nOFj80-bTUAMI9-RHI3U1S2sHZM1sJYz9QETBiLbc9wDZC8&skuId=4480029702822&spm=a21n57.1.item.46,1294,0,0,0,0
0,0,新中式木黑胡桃餐椅家用扶手靠背舒美特圈椅主人茶桌凳子,淘寶,黑胡桃木,55×58×75,35.0,9800.0,3190.0,3.0,40.0,8800.0,7.5,https://item.taobao.com/item.htm?priceTId=2100c81e17471409329593047e0bfa&utparam=%7B%22aplus_abtest%22%3A%22606057affbe123e5bd0d68ff4829cea1%22%7D&id=769689783944&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=ibvvcV27rBzHIV6NGkC918pIvVJc7rvayxwKNO8RqPNWGzHwUv6-k7zDmy5mCT0F6IKpnpp4QcHA6owREsS9HMMFN-XXcKyIzkIzHogDkrk&skuId=5944033566229&spm=a21n57.1.item.48,1295,0,0,0,0
1,0,木色木餐椅中式椅家用代靠背椅餐民宿月牙椅整,淘寶,木,45×45×90,45.0,4050.0,2025.0,3.0,45.0,5400.0,7.5,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%221c86b8a757f06659e718a5799f4e8e9e%22%7D&id=682509204674&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=b_gaSIn8982VjGdv1peJQDfT7DI8OnqEl3PqdPD-8DSNoTASWrEN4MJAScwObJVZ3dSTT8IIvj3Ikzo0eYnQa5av7xtS4kFXC_01ZgangLY&skuId=5056562410004&spm=a21n57.1.item.3,1296,0,0,0,0
1,0,木餐椅家用椅子代原木靠背椅餐吃餐桌椅桌麻凳子,淘寶,實木,45×50×100,50.0,4500.0,2250.0,3.0,45.0,6075.0,7.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%2280d44c2d09303e4e476f98e598f591fd%22%7D&id=738387322710&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=q0IFuaH_XFSqNA9RxeT6A1ciTBE9Zqg54Tyh03q0yFMyjVpV3iZ1aUKAOc-iPE15M10bVFDH_23RNzUr4zQ6NblEKvHaZTJIWw2RDYp2VwA&skuId=5269003547295&spm=a21n57.1.item.9,1297,0,1,0,0
1,0,木椅村怀老式吃餐椅儿童家店椅鞋凳家用靠背椅子,淘寶,實木,38×38×80,40.0,6080.0,1444.0,2.0,40.0,4560.0,5.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%22160f58c1c42da659dec10d927e6db501%22%7D&id=586330686653&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=MDc5Uj_zGYRFilO-zimIow6UaDYpDJqDuNO34at2yjQPElkHZ6IhDY3kUdNjJeUupGa51Q7ugAnSRYy1oqOK80q5fHhcBVIteEhqAR7e4zc&skuId=4248138088086&spm=a21n57.1.item.12,1298,0,0,0,0
1,0,木小凳子客靠背椅子全橡木家用成人儿童幼儿鞋矮凳,淘寶,全橡木,估計 35×35×45,20.0,4500.0,1225.0,3.0,25.0,5062.0,5.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%22216203edb406489fa892a105ac1c7083%22%7D&id=781280749678&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=fqqhOtDCp8jSlIKhn7xwK9G70FOQTjRNM6LaaeOP3ttnnNsxp6asNP1iYWo_5oxg9tH5Yv3dnudhUADC0s2lnrmhSxFcMTB8cpsBVeXEmfI&skuId=5338210537361&spm=a21n57.1.item.18,1299,0,1,1,0
1,0,木餐桌椅子家用餐椅原木休靠背椅餐吃凳子北洽桌椅,淘寶,實木,45×50×85,40.0,9000.0,2250.0,5.0,45.0,6075.0,5.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%220b4f39ec14f270b871066b9ce9e3120c%22%7D&id=822121859757&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=puqYhbD3koRzB7JR0h47JcFsGuZghzgfJrYev0WPN0jHs9xGsuszOA1-7GTn3HViXjPcBlRxBbeZou1sexmUV4sjp5LfjxLSZ-CyLSKaAVA&skuId=5702255010801&spm=a21n57.1.item.19,1300,0,0,0,0
0,0,代家用木吧椅吧台凳奶茶店拍照高凳加厚高木凳北吧椅,淘寶,實木,未知,45.0,4500.0,2581.0,3.0,75.0,5062.0,4.5,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%22891985a13812acb22b1b413179a60c01%22%7D&id=638259217135&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=oyri8n_N8vGQQW9yjad5GAHTgsZUryJh_IYK6fbSG1Thlhvv6T-9m8mDcM6ZwPtY-QYolChYmahpcVAjxuJ2bBlUqbLMHeh_hy_Bh0-fUF0&skuId=5578327341930&spm=a21n57.1.item.20,1301,0,0,1,0
1,0,全木椅子靠背椅餐椅家用代桌椅凳子休店餐餐桌椅,淘寶,實木,42×49×90,45.0,8820.0,2058.0,2.5,45.0,4284.0,6.5,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%2274d69319f51db09bae22846a0af4fb97%22%7D&id=675280586840&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=ohA1MjfzG92w5mr8zkn-MVDORL2S65BvjDeaL1yucCmK08ZiNrzcHgSEjWP9-1er-_OhZg60RwX4CdjFnZjIWwd9wTHcts5Tn6_STh-qo40&skuId=5026119270368&spm=a21n57.1.item.22,1302,0,0,0,0
1,0,全木成人靠背餐桌椅代公儿童桌椅子生家用凳子,淘寶,實木,45×50×90,45.0,4500.0,2250.0,3.0,45.0,2025.0,6.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%22f6518bed3a164012c53ee07e9b9d7b51%22%7D&id=615400818952&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=v3f_mWJ966ztp_AEShZB17ZX6fANJGS-KCMWVXyn9foiKyj8N57d6OiZwONl98tJfKDkpuq5L2c6rNXFJ-3CSACPqYW7XZ5rxsjLfG0TAJQ&skuId=4336165637303&spm=a21n57.1.item.23,1303,0,0,0,0
1,0,中式木餐椅代餐桌椅子公椅桌椅官帽椅牛角椅,淘寶,木,45×45×90,45.0,4050.0,2025.0,3.0,45.0,3038.0,7.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%227aa3c6d526634656c3a8f3feedd8da8b%22%7D&id=588629434699&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=3K9Zs6CMuNnvjNZUpVD_FtFKTBBP7-iK5GRlpqhWPeRBHVy_ndjFfToRJajZFRbw7m1UFjjs10VZIdvYTLydW4SBWXJhzhuE2M4sqxQaS2o&skuId=5768989808830&spm=a21n57.1.item.24,1304,0,0,0,0
1,0,全木餐椅餐桌椅子家用代中式木房店餐凳子靠背椅,淘寶,實木,45×45×90,45.0,3645.0,2025.0,3.0,45.0,6075.0,8.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%2236ecba9676fa0b819b632104d4d81e62%22%7D&id=666933634025&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=mqfVzm1vEMLRkT2gjyTktWtbDZRABxK8axKLCjPwFazlXgcXFa1hri4f1AK0_I1ur1-F6yFDw2jINP7_com-KffVUiylGRNZHsK-GQ0_Tcs&skuId=4980556571220&spm=a21n57.1.item.28,1305,0,0,0,0
1,0,胡桃色木公椅棋牌室麻椅四椅扶手靠背椅木餐椅,淘寶,胡桃木,42×49×90,45.0,3900.0,2058.0,3.0,45.0,9000.0,8.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%228ba162122c9a5ffdd1aa6ed369c0a31f%22%7D&id=709759260027&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=gE1Eq8VaMHwDgMzhqX1U_uhPgIgtIK3b1OEKhYiOR6PITb_0T-Gg8CTiW23eht5Lm6B3IA5nz8iQeMdlFp7PRj5zibYBSsqH9WW2yBFtwG8&skuId=5153759499844&spm=a21n57.1.item.29,1306,0,0,0,0
1,0,全木椅子餐椅家用代靠背椅凳子木中式桌椅餐餐桌椅,淘寶,實木,45×45×90,45.0,8000.0,2025.0,5.0,45.0,3000.0,10.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%22cbf9ddd908a26e0ac371c3505300576c%22%7D&id=661483680593&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=xMsdE8RZs7TjZuJuTe51OMkUVE2QAh1-MmSjcPGbvssLeHhQmrjUF_K0goyyRfNMQkP-5rzCIq_IZYDxBV9dXxxzWLPvzvoEmBYDbsjbrTg&skuId=4949590483513&spm=a21n57.1.item.32,1307,0,0,0,0
0,0,木餐椅餐桌椅子靠背椅扶手椅包桌椅麻公椅凳子,淘寶,實木,45×50×90,45.0,4050.0,2250.0,5.0,45.0,5062.0,8.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%22511cc016880b2f73112df8ac794fb8c6%22%7D&id=865166609465&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=EWLY_TpdERSyUOKeN-TPYY9NQ5XdK426wAif0fGl8FmBoEdVcwnqMOP7NJ6GmDKvjVg__dp3zv2HOMjjWe9Mw44TAJK4T7Axc-u5vy34lAI&skuId=5856343046789&spm=a21n57.1.item.34,1308,0,0,0,0
1,0,北木包回椅代网餐休麻公家用靠背扶手餐椅白坯,淘寶,實木,42×49×90,45.0,3780.0,2058.0,2.5,45.0,6300.0,6.5,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%224c272858d7d8c2025760fa633c20423b%22%7D&id=624748900120&ns=1&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&xxc=ad_ztc&mi_id=3zBbwd6JqptrljuKhYOSIRYsSZpd8NPsAJHOBAySg9jkn8F1HOGsW4CGREa0VlDxFWcPmDLjc7N6sF5GzUJbbLJYdunzeAMPCxnOEAH8KMU&skuId=4430199629876&spm=a21n57.1.item.35,1309,0,0,0,0
0,1,吧台椅家用木吧凳高凳椅子拍照凳奶茶店拍照凳高木凳手机店凳,淘寶,實木,35×35×75,45.0,4500.0,2581.0,3.0,75.0,5062.0,4.5,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%2232941f22badee5ba46f43ea092439589%22%7D&id=705619301040&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=99QYpxGKnssIMCOTcqqASPQdsUawRCzbQgO7lk0eG7R0opJn5hzoWrhl21s1lIJf5YpB96WQ1hyEL3qqQXOg94UoUyonSJGXwE-gwkP5-OQ&skuId=4961308080242&spm=a21n57.1.item.36,1310,0,0,1,0
1,0,木靠背椅村小木椅凳家用木椅子原木店餐椅儿童代,淘寶,實木,42×49×90,45.0,3780.0,2058.0,2.5,45.0,6174.0,6.5,https://detail.tmall.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%2239ed2abfb0f072895574a155a59b804a%22%7D&id=842467473223&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=R7DePgTLho2J5eIXMpEplI_S5tbrN0jP-YD-ep-AqZn0xZ3QYKgfDWA59Ym-O-xyxe4NVQ7mjbkeRHoxeDBfSmEqtzu2bdAxb1O3i5LtEBw&skuId=5613736084092&spm=a21n57.1.item.37,1311,0,0,0,0
1,0,全木靠背椅子家用餐椅凳子成人儿童木,淘寶,實木,42×49×90,45.0,3780.0,2058.0,2.5,45.0,6300.0,6.5,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%22d175bce2d4484d53e173dccf483e4718%22%7D&id=741858396902&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=NS6DUflH15oeT8Kug0EkILAWzmr7IeVOAsNHTYTcXRB9xKEkQ_EJLunq-Af2F8mGkGLlyQ0DUTJxzeq3kfYxbgZPkfwzggxdYNd2F3R_2bs&skuId=5120392761517&spm=a21n57.1.item.39,1312,0,0,0,0
1,0,博奇2025新款网餐桌椅子家用意式靠背代化椅凳,淘寶,實木,45×50×95,50.0,4000.0,2000.0,5.0,45.0,5400.0,7.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%228117809167b6fca979f1c8ef055ef386%22%7D&id=920415235205&ns=1&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&xxc=ad_ztc&mi_id=PDhh2sb-ZLo8waL0iCpPdDFUKnqmysLVC6xDlkCipS19G6g2Bepf8UvsVRNBXb6pFB8JBCGzoPxr0GMStJbVxzoGzTRYHqvAYdPg5SLhJ6A&skuId=5796389697274&spm=a21n57.1.item.40,1313,0,0,0,0
1,0,家用椅子木餐椅原木奶油小型餐酒店橡木北餐桌椅,淘寶,橡木,45×50×85,40.0,4500.0,2250.0,3.0,45.0,4050.0,7.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%221580c95ab8e2f53571d3b12820a93927%22%7D&id=757445005508&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=cJJMXWat0h6VLTi5wCcC2DVclboip2_QsOswsaKp8n-fvvFt4Wy2dsPNTUNPijAKU0VSeJTPBdjWVBzCqTfbMkWLiYaRdTJSHWoHMxd1XFo&skuId=5225458565042&spm=a21n57.1.item.42,1314,0,0,0,0
1,0,天然木靠背椅代餐桌椅桌椅桌椅生座椅家用松木椅,淘寶,松木,45×40×85,40.0,7200.0,1800.0,3.0,45.0,4050.0,5.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%2270f2f062ddee9206a8ea35f10dfcc5a6%22%7D&id=543522782988&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=G_o2_gjaHrnahZmfEcRnuxwe4ExrvZDA2dbotjKX6_52TsnuYcEg4pdm5VTSW5nkRAP5VtD32wcg0GEV548Q5Ho8MzYtNa1ucTcsBuWbjkc&skuId=4158449842372&spm=a21n57.1.item.43,1315,0,0,0,0
1,0,村手工木椅老式家用木靠背椅家餐椅仿古椅麻椅儿童椅子,淘寶,實木,42×49×90,45.0,3780.0,2058.0,2.5,45.0,6174.0,6.5,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%22b870c172809096e959ac20ed1d6afef5%22%7D&id=682195593777&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=M7vcPX4MbiRBHmidLgZnU9sUjQz57poAT5bwfgywY4iaN7NDjANdmHOilyzud4bTDxUVSqwUph8cee9w3sfZgJuTXQkNGMyOe1wIWiNTr30&skuId=5054245898013&spm=a21n57.1.item.45,1316,0,0,0,0
0,0,北木餐椅公主椅莎椅圈椅Y椅扶手椅子桌椅中式椅咖啡椅,淘寶,實木,45×50×95,50.0,4500.0,2250.0,5.0,45.0,8100.0,7.0,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%224ae8a627d1ad9a6e9278d00b462dc04d%22%7D&id=585200972939&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=5X4FvGUBZBY05YcMJjmACihvGDBGv4hzDkKoOoHFNg1kbfqiyAF7adZofGosZbeetlxDDH5ZnR6M0QBhkhzwiqXe-sktYZ_cgLG14pXRoug&skuId=3963862660799&spm=a21n57.1.item.46,1317,0,1,0,0
1,0,木椅子靠背椅餐椅家用凳子扶手椅宿舍生桌椅公椅,淘寶,實木,42×49×90,45.0,3780.0,2058.0,2.5,45.0,6174.0,6.5,https://item.taobao.com/item.htm?priceTId=2100c81d17471412901187577e0be5&utparam=%7B%22aplus_abtest%22%3A%2225db0b16a98f8caf2149a9269a19eccb%22%7D&id=834106372524&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=DfbPTVISpc5jhW6VCdeD2Ie5hH7ZOrcr8V80Io92LqP3MCslGyX9s6j01i18fy97fv9ynt7hL4e7JkiKIFNRn2-J_25cKbrDiOVcJoe7X8Y&skuId=5751789435357&spm=a21n57.1.item.48,1318,0,0,0,0
0,1,金木木凳子家用可放餐桌凳矮凳小凳子板凳凳方凳耐用,淘寶,金木,30×30×45,45.0,4500.0,2581.0,2.0,45.0,3037.0,4.0,https://detail.tmall.com/item.htm?priceTId=2100c89617471416404247350e0bde&utparam=%7B%22aplus_abtest%22%3A%22da12cb92546b1827c2da34d1a5f992e3%22%7D&id=710549278727&ns=1&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&xxc=ad_ztc&mi_id=Fo3cAIasrVI5jl94HKRDzNxi0_tLA8u2P2VqqGcPG-om8vWniEzc6rhus5n2POjjRC0hM-5Qz5JWR9XAqx1c55Lk7RNwAXST_hZTKxUpoKA&skuId=5155208119727&spm=a21n57.1.item.2,1319,0,0,0,0
